timestamp_ms,ax,ay,az,label
2747234,-0.002686,-0.057129,1.029785,supine
2747255,-0.006348,-0.060059,1.030518,supine
2747276,-0.008057,-0.062256,1.029785,supine
2747297,-0.009766,-0.05957,1.024658,supine
2747318,-0.011475,-0.063721,1.024658,supine
2747339,-0.005127,-0.0625,1.036621,supine
2747360,-0.001709,-0.05957,1.033936,supine
2747381,0.003418,-0.060547,1.032227,supine
2747402,-0.000732,-0.060791,1.030029,supine
2747423,-0.00708,-0.061523,1.035156,supine
2747444,-0.005371,-0.05835,1.037109,supine
2747465,-0.007813,-0.056641,1.036133,supine
2747486,-0.010742,-0.05957,1.031982,supine
2747507,-0.00293,-0.064941,1.032471,supine
2747528,-0.004395,-0.060791,1.026611,supine
2747549,0.004639,-0.063232,1.030518,supine
2747570,0.000488,-0.061035,1.040527,supine
2747591,0.00293,-0.0625,1.041016,supine
2747612,0.001465,-0.05957,1.031982,supine
2747633,-0.006104,-0.060059,1.038818,supine
2747654,-0.010986,-0.062256,1.039063,supine
2747675,-0.007568,-0.063965,1.0271,supine
2747696,-0.005859,-0.061035,1.032959,supine
2747717,-0.005615,-0.064453,1.034424,supine
2747738,-0.003174,-0.066162,1.032715,supine
2747759,-0.001221,-0.05835,1.029297,supine
2747780,-0.00415,-0.063721,1.027344,supine
2747801,-0.004883,-0.065674,1.034912,supine
2747822,0.001709,-0.057373,1.029541,supine
2747843,0.002197,-0.057617,1.033447,supine
2747864,-0.00293,-0.064453,1.033936,supine
2747885,-0.006104,-0.063721,1.025391,supine
2747906,-0.000977,-0.062744,1.036377,supine
2747927,-0.006592,-0.061279,1.033691,supine
2747948,0.000244,-0.062256,1.031738,supine
2747969,-0.001221,-0.061523,1.035889,supine
2747990,-0.007813,-0.058838,1.027832,supine
2748011,-0.007324,-0.060059,1.031494,supine
2748032,-0.002686,-0.061523,1.036621,supine
2748053,-0.002197,-0.056152,1.033203,supine
2748074,-0.002441,-0.060059,1.039551,supine
2748095,-0.003418,-0.063721,1.030518,supine
2748116,-0.003174,-0.064697,1.033936,supine
2748137,-0.001465,-0.064697,1.032959,supine
2748158,-0.005127,-0.05957,1.03418,supine
2748179,-0.005615,-0.061768,1.036377,supine
2748200,-0.003662,-0.060059,1.031982,supine
2748221,-0.006104,-0.0625,1.030518,supine
2748242,-0.00708,-0.063721,1.031982,supine
2748263,0.000244,-0.064941,1.032715,supine
2748284,-0.002197,-0.062744,1.0271,supine
2748305,-0.003174,-0.058594,1.036133,supine
2748326,-0.002686,-0.056885,1.031738,supine
2748347,-0.006104,-0.062744,1.035645,supine
2748368,-0.001953,-0.062988,1.031738,supine
2748389,-0.001953,-0.062744,1.034668,supine
2748410,-0.006836,-0.057129,1.031738,supine
2748431,-0.002686,-0.064453,1.036133,supine
2748452,0.000732,-0.063721,1.033691,supine
2748473,-0.008057,-0.057373,1.030518,supine
2748494,-0.009766,-0.061768,1.033203,supine
2748520,-0.005127,-0.062744,1.034912,supine
2748541,-0.004883,-0.061035,1.0354,supine
2748562,-0.008301,-0.055664,1.033203,supine
2748583,-0.000488,-0.058594,1.0354,supine
2748604,0.000732,-0.06665,1.034424,supine
2748625,0.003174,-0.060547,1.031738,supine
2748646,0.00293,-0.061523,1.032959,supine
2748667,-0.007813,-0.058838,1.028809,supine
2748688,-0.01123,-0.060059,1.030029,supine
2748709,-0.013672,-0.061768,1.027344,supine
2748730,-0.005371,-0.065674,1.025146,supine
2748751,-0.002197,-0.065918,1.033691,supine
2748772,0.000488,-0.063232,1.031494,supine
2748793,0.001953,-0.065186,1.040039,supine
2748814,-0.001709,-0.060791,1.033691,supine
2748835,-0.007324,-0.061523,1.035645,supine
2748856,-0.005127,-0.059814,1.0271,supine
2748877,-0.007324,-0.064209,1.031494,supine
2748898,-0.004639,-0.06665,1.033691,supine
2748919,-0.004395,-0.062988,1.031494,supine
2748940,-0.004395,-0.062744,1.033691,supine
2748961,-0.00415,-0.061768,1.033936,supine
2748982,-0.006104,-0.060547,1.026123,supine
2749003,-0.00415,-0.063721,1.03125,supine
2749024,-0.000488,-0.061279,1.033691,supine
2749045,-0.003906,-0.061523,1.033936,supine
2749066,-0.004639,-0.062988,1.030518,supine
2749087,-0.009033,-0.059814,1.035889,supine
2749108,-0.002197,-0.067383,1.03833,supine
2749129,-0.001221,-0.064453,1.030518,supine
2749150,-0.001465,-0.0625,1.029785,supine
2749171,-0.001709,-0.059326,1.035889,supine
2749192,-0.002197,-0.061279,1.030273,supine
2749213,0.0,-0.066162,1.032471,supine
2749234,-0.002441,-0.061768,1.033203,supine
2749255,-0.005371,-0.060059,1.042725,supine
2749276,-0.005371,-0.058105,1.030273,supine
2749297,-0.006348,-0.0625,1.033936,supine
2749318,-0.004395,-0.058838,1.037109,supine
2749339,-0.005859,-0.059814,1.034424,supine
2749360,-0.005615,-0.060547,1.030029,supine
2749381,-0.004883,-0.062012,1.028076,supine
2749402,-0.004883,-0.060059,1.040527,supine
2749423,-0.006592,-0.05957,1.032227,supine
2749444,-0.003906,-0.062744,1.027832,supine
2749465,-0.002197,-0.055908,1.029541,supine
2749486,-0.00293,-0.058105,1.034912,supine
2749507,-0.006836,-0.060791,1.037109,supine
2749528,-0.001221,-0.060547,1.039063,supine
2749549,-0.003418,-0.062256,1.030762,supine
2749570,-0.001953,-0.059326,1.025879,supine
2749591,-0.00415,-0.064697,1.029785,supine
2749612,-0.00415,-0.06665,1.031006,supine
2749633,-0.010254,-0.060059,1.030518,supine
2749654,-0.01001,-0.05835,1.038086,supine
2749675,-0.00708,-0.064209,1.036865,supine
2749696,-0.002441,-0.060303,1.02832,supine
2749717,0.00293,-0.062012,1.030518,supine
2749738,0.004639,-0.063232,1.028076,supine
2749759,-0.00708,-0.060791,1.0271,supine
2749780,-0.008789,-0.057617,1.029053,supine
2749801,-0.007324,-0.062256,1.036133,supine
2749822,-0.003906,-0.06543,1.022461,supine
2749843,-0.001709,-0.06543,1.035645,supine
2749864,-0.004639,-0.063232,1.029297,supine
2749885,-0.000488,-0.06543,1.037842,supine
2749906,-0.001953,-0.060547,1.033203,supine
2749927,-0.004883,-0.056152,1.033203,supine
2749948,-0.007324,-0.0625,1.026367,supine
2749969,-0.005615,-0.062744,1.020508,supine
2749990,0.001221,-0.066162,1.031494,supine
2750011,-0.001953,-0.065918,1.037354,supine
2750032,-0.00293,-0.064453,1.037598,supine
2750053,-0.006592,-0.062744,1.026123,supine
2750074,-0.005371,-0.06543,1.033447,supine
2750095,-0.006836,-0.068359,1.032715,supine
2750116,-0.00293,-0.063965,1.031982,supine
2750137,-0.001709,-0.062988,1.0354,supine
2750158,-0.00415,-0.0625,1.034424,supine
2750179,-0.001465,-0.05835,1.032715,supine
2750200,0.000732,-0.055908,1.032471,supine
2750221,-0.004395,-0.062256,1.035156,supine
2750242,-0.000977,-0.061035,1.037109,supine
2750263,-0.006592,-0.061523,1.029297,supine
2750284,0.001953,-0.063232,1.031494,supine
2750305,-0.006104,-0.061768,1.036133,supine
2750326,-0.004395,-0.062744,1.029785,supine
2750347,-0.005371,-0.05957,1.033203,supine
2750368,-0.004395,-0.059814,1.037109,supine
2750389,-0.002686,-0.062988,1.031982,supine
2750410,-0.000488,-0.061279,1.0354,supine
2750431,0.001953,-0.061279,1.036377,supine
2750452,-0.001221,-0.060059,1.0271,supine
2750473,-0.008301,-0.062012,1.029541,supine
2750494,-0.003906,-0.063721,1.038086,supine
2750515,0.00415,-0.060547,1.032959,supine
2750541,-0.006348,-0.058105,1.032715,supine
2750562,-0.008057,-0.064209,1.034668,supine
2750583,-0.005127,-0.062988,1.031982,supine
2750604,-0.009277,-0.060791,1.0354,supine
2750625,-0.011475,-0.05957,1.031006,supine
2750646,-0.00415,-0.064209,1.032959,supine
2750667,0.000244,-0.061523,1.031982,supine
2750688,0.003174,-0.064697,1.032227,supine
2750709,0.001465,-0.062744,1.03833,supine
2750730,-0.006104,-0.062988,1.027588,supine
2750751,-0.009277,-0.059326,1.027588,supine
2750772,-0.009521,-0.0625,1.025635,supine
2750793,-0.007568,-0.069336,1.0271,supine
2750814,0.000977,-0.065674,1.031494,supine
2750835,0.004395,-0.060059,1.036377,supine
2750856,-0.000732,-0.061035,1.039307,supine
2750877,-0.000977,-0.060303,1.032227,supine
2750898,-0.008789,-0.061768,1.037354,supine
2750919,-0.01123,-0.058838,1.030518,supine
2750940,-0.003418,-0.061523,1.032959,supine
2750961,0.001465,-0.062256,1.028809,supine
2750982,0.000732,-0.059814,1.037598,supine
2751003,-0.002686,-0.061035,1.036377,supine
2751024,-0.001221,-0.062256,1.033936,supine
2751045,-0.00293,-0.062256,1.03125,supine
2751066,-0.001465,-0.062012,1.030518,supine
2751087,-0.004395,-0.060791,1.025879,supine
2751108,-0.001953,-0.064453,1.037842,supine
2751129,-0.003906,-0.060303,1.034912,supine
2751150,0.000488,-0.061768,1.038574,supine
2751171,-0.000488,-0.064209,1.027832,supine
2751192,0.001221,-0.060791,1.029053,supine
2751213,-0.003662,-0.05957,1.036621,supine
2751234,-0.006836,-0.064209,1.036865,supine
2751255,0.0,-0.062012,1.032959,supine
2751276,-0.00293,-0.067627,1.029785,supine
2751297,-0.005127,-0.063721,1.030029,supine
2751318,-0.00708,-0.062744,1.03418,supine
2751339,-0.00293,-0.061035,1.031982,supine
2751360,-0.005127,-0.059814,1.028076,supine
2751381,-0.000977,-0.061035,1.041992,supine
2751402,-0.00293,-0.0625,1.02832,supine
2751423,0.000732,-0.060547,1.033447,supine
2751444,-0.001709,-0.059082,1.028564,supine
2751465,-0.001953,-0.063232,1.034424,supine
2751486,-0.001953,-0.063477,1.026855,supine
2751507,-0.001221,-0.063721,1.030029,supine
2751528,-0.005615,-0.060303,1.03418,supine
2751549,-0.005371,-0.062256,1.036377,supine
2751570,-0.005859,-0.058105,1.032959,supine
2751591,-0.001709,-0.062256,1.036865,supine
2751612,-0.00708,-0.058594,1.033936,supine
2751633,-0.002686,-0.062988,1.030273,supine
2751654,-0.004395,-0.064209,1.031738,supine
2751675,0.003418,-0.062744,1.035156,supine
2751696,0.000977,-0.061035,1.039063,supine
2751717,-0.002686,-0.061035,1.033203,supine
2751738,-0.000488,-0.06665,1.037354,supine
2751759,-0.002197,-0.056641,1.028076,supine
2751780,-0.005371,-0.065186,1.030518,supine
2751801,-0.00293,-0.064941,1.034668,supine
2751822,-0.004883,-0.063232,1.039063,supine
2751843,-0.010742,-0.060303,1.031982,supine
2751864,-0.005127,-0.060303,1.039063,supine
2751885,-0.002197,-0.06543,1.043213,supine
2751906,-0.000488,-0.063232,1.030762,supine
2751927,-0.005127,-0.05957,1.033691,supine
2751948,-0.004639,-0.064453,1.033691,supine
2751969,0.000977,-0.059814,1.034912,supine
2751990,0.006836,-0.05957,1.0354,supine
2752011,-0.001953,-0.060791,1.032227,supine
2752032,-0.013184,-0.061279,1.032959,supine
2752053,-0.013428,-0.061523,1.027588,supine
2752074,-0.000244,-0.062988,1.029297,supine
2752095,0.004639,-0.061035,1.035645,supine
2752116,0.005371,-0.061768,1.035645,supine
2752137,-0.004883,-0.0625,1.034424,supine
2752158,-0.006836,-0.062988,1.037354,supine
2752179,-0.007568,-0.061279,1.034424,supine
2752200,-0.003174,-0.063232,1.032471,supine
2752221,-0.000977,-0.062256,1.036621,supine
2752242,-0.004639,-0.062744,1.02832,supine
2752263,-0.00415,-0.061035,1.032715,supine
2752284,-0.002197,-0.063721,1.03125,supine
2752305,-0.002686,-0.0625,1.035156,supine
2752326,-0.003418,-0.061279,1.031494,supine
2752347,-0.006104,-0.0625,1.032227,supine
2752368,-0.009521,-0.061523,1.029053,supine
2752389,-0.007568,-0.060059,1.033447,supine
2752410,0.003174,-0.062256,1.033691,supine
2752431,-0.000244,-0.064697,1.037842,supine
2752452,0.000244,-0.063477,1.033691,supine
2752473,0.001221,-0.063965,1.030518,supine
2752494,-0.002686,-0.0625,1.029297,supine
2752515,-0.007813,-0.060059,1.032959,supine
2752536,-0.004883,-0.0625,1.028564,supine
2752562,-0.015381,-0.063232,1.030273,supine
2752583,-0.005371,-0.0625,1.03418,supine
2752604,0.00415,-0.063232,1.032715,supine
2752625,0.00415,-0.061279,1.031982,supine
2752646,0.005127,-0.064697,1.034424,supine
2752667,0.001221,-0.065186,1.026855,supine
2752688,-0.003906,-0.063477,1.03418,supine
2752709,-0.007324,-0.057373,1.031982,supine
2752730,-0.012451,-0.058105,1.029053,supine
2752751,-0.010986,-0.062256,1.04248,supine
2752772,-0.007568,-0.060547,1.032471,supine
2752793,0.004639,-0.057861,1.034668,supine
2752814,-0.000977,-0.063232,1.031738,supine
2752835,-0.000488,-0.065674,1.040039,supine
2752856,0.000244,-0.069824,1.026855,supine
2752877,-0.00293,-0.063232,1.033936,supine
2752898,-0.007324,-0.057129,1.032227,supine
2752919,-0.006836,-0.063965,1.036621,supine
2752940,-0.005615,-0.064209,1.03833,supine
2752961,-0.008789,-0.061279,1.030273,supine
2752982,-0.006348,-0.061768,1.028076,supine
2753003,-0.00293,-0.063477,1.03125,supine
2753024,-0.005615,-0.064697,1.029297,supine
2753045,-0.004395,-0.062012,1.036377,supine
2753066,-0.002441,-0.061768,1.034424,supine
2753087,0.000977,-0.054932,1.037354,supine
2753108,0.0,-0.061768,1.035889,supine
2753129,-0.001953,-0.063721,1.041016,supine
2753150,-0.007324,-0.060547,1.03833,supine
2753171,-0.004395,-0.0625,1.03125,supine
2753192,-0.000488,-0.060303,1.0271,supine
2753213,-0.00293,-0.063232,1.030762,supine
2753234,-0.003174,-0.061523,1.027344,supine
2753255,-0.006104,-0.060303,1.031006,supine
2753276,-0.005615,-0.05957,1.034424,supine
2753297,0.0,-0.064697,1.036377,supine
2753318,-0.00293,-0.063477,1.033691,supine
2753339,0.000244,-0.061768,1.031982,supine
2753360,-0.001709,-0.064453,1.032227,supine
2753381,-0.003418,-0.060791,1.03125,supine
2753402,-0.001221,-0.065186,1.029541,supine
2753423,-0.009277,-0.05957,1.033936,supine
2753444,-0.003906,-0.060547,1.033203,supine
2753465,-0.001953,-0.063232,1.028076,supine
2753486,0.001221,-0.063232,1.033936,supine
2753507,-0.008789,-0.061523,1.040283,supine
2753528,-0.006348,-0.064209,1.031006,supine
2753549,-0.006592,-0.062988,1.030029,supine
2753570,-0.003174,-0.059326,1.034424,supine
2753591,0.005127,-0.063965,1.036133,supine
2753612,0.00293,-0.060303,1.031006,supine
2753633,-0.001953,-0.058594,1.024658,supine
2753654,-0.001709,-0.0625,1.030029,supine
2753675,-0.00415,-0.065674,1.032715,supine
2753696,-0.00708,-0.0625,1.039307,supine
2753717,-0.004395,-0.062256,1.034912,supine
2753738,-0.005371,-0.059814,1.024658,supine
2753759,-0.002686,-0.06543,1.028564,supine
2753780,0.00415,-0.062744,1.033447,supine
2753801,-0.001221,-0.061279,1.034424,supine
2753822,-0.00708,-0.061279,1.032227,supine
2753843,-0.001465,-0.063477,1.036377,supine
2753864,-0.002441,-0.058105,1.030762,supine
2753885,-0.00415,-0.059326,1.030029,supine
2753906,-0.002686,-0.065918,1.03418,supine
2753927,-0.003174,-0.062256,1.030762,supine
2753948,-0.003906,-0.062988,1.031982,supine
2753969,-0.005371,-0.062012,1.028564,supine
2753990,0.002197,-0.065186,1.031738,supine
2754011,0.003174,-0.063721,1.028809,supine
2754032,-0.001221,-0.062012,1.031738,supine
2754053,-0.00293,-0.065918,1.032227,supine
2754074,-0.008057,-0.060791,1.032959,supine
2754095,-0.007324,-0.05835,1.036621,supine
2754116,-0.005127,-0.063965,1.027344,supine
2754137,-0.002441,-0.064941,1.025879,supine
2754158,-0.003174,-0.062988,1.025391,supine
2754179,-0.003906,-0.060791,1.036621,supine
2754200,-0.000977,-0.064453,1.039551,supine
2754221,0.001221,-0.064453,1.03418,supine
2754242,-0.000244,-0.05957,1.038086,supine
2754263,-0.003906,-0.067383,1.033447,supine
2754284,-0.005371,-0.064209,1.038574,supine
2754305,-0.00415,-0.061279,1.033447,supine
2754326,-0.002197,-0.060547,1.036621,supine
2754347,-0.009766,-0.063232,1.037109,supine
2754368,-0.000732,-0.063721,1.03418,supine
2754389,0.000488,-0.061768,1.0354,supine
2754410,-0.006836,-0.063721,1.026611,supine
2754431,-0.006104,-0.060547,1.03418,supine
2754452,-0.005859,-0.062744,1.026123,supine
2754473,-0.001465,-0.059326,1.034668,supine
2754494,0.001465,-0.062744,1.038086,supine
2754515,0.000732,-0.061523,1.036621,supine
2754536,0.002197,-0.0625,1.033203,supine
2754557,-0.003906,-0.061523,1.034668,supine
2754583,-0.004883,-0.066895,1.035889,supine
2754604,-0.005127,-0.060059,1.039795,supine
2754625,-0.004395,-0.059814,1.036865,supine
2754646,-0.00415,-0.060791,1.036865,supine
2754667,-0.001709,-0.061523,1.036621,supine
2754688,-0.001709,-0.063477,1.037109,supine
2754709,0.000977,-0.062744,1.033203,supine
2754730,-0.000244,-0.063232,1.032471,supine
2754751,-0.004883,-0.064697,1.029053,supine
2754772,-0.007324,-0.061279,1.033447,supine
2754793,-0.000244,-0.060791,1.036865,supine
2754814,-0.000977,-0.062256,1.031738,supine
2754835,-0.006104,-0.056152,1.0354,supine
2754856,-0.008057,-0.060059,1.039307,supine
2754877,-0.003906,-0.0625,1.036133,supine
2754898,-0.006836,-0.061523,1.036133,supine
2754919,0.000244,-0.062256,1.037842,supine
2754940,-0.003906,-0.059814,1.033447,supine
2754961,0.002197,-0.059082,1.032471,supine
2754982,-0.003662,-0.062988,1.02832,supine
2755003,-0.003174,-0.061279,1.031006,supine
2755024,-0.005371,-0.062012,1.026611,supine
2755045,-0.005371,-0.060303,1.031006,supine
2755066,-0.00415,-0.06665,1.035645,supine
2755087,-0.001953,-0.064453,1.033203,supine
2755108,-0.000977,-0.062744,1.03125,supine
2755129,-0.002686,-0.062256,1.028076,supine
2755150,-0.006836,-0.062012,1.032715,supine
2755171,-0.004883,-0.063965,1.034424,supine
2755192,-0.010742,-0.059082,1.0271,supine
2755213,-0.00293,-0.05835,1.033691,supine
2755234,-0.000244,-0.061035,1.037354,supine
2755255,0.002197,-0.062012,1.028564,supine
2755276,0.001953,-0.063965,1.029785,supine
2755297,-0.00293,-0.064697,1.02832,supine
2755318,-0.006836,-0.062256,1.029785,supine
2755339,-0.003418,-0.059814,1.031738,supine
2755360,-0.008545,-0.062012,1.034912,supine
2755381,-0.004639,-0.063477,1.030029,supine
2755402,-0.004395,-0.059326,1.025635,supine
2755423,0.002686,-0.064209,1.029785,supine
2755444,0.003662,-0.064697,1.03833,supine
2755465,-0.000244,-0.061768,1.035156,supine
2755486,-0.002441,-0.057129,1.027588,supine
2755507,-0.00415,-0.057129,1.036133,supine
2755528,-0.003906,-0.061035,1.029785,supine
2755549,0.001221,-0.064453,1.034912,supine
2755570,-0.000488,-0.062988,1.032227,supine
2755591,-0.004395,-0.062012,1.026611,supine
2755612,-0.009766,-0.062744,1.037354,supine
2755633,-0.005859,-0.062988,1.033691,supine
2755654,0.000732,-0.06665,1.027344,supine
2755675,-0.004883,-0.062256,1.036865,supine
2755696,-0.005127,-0.063477,1.030029,supine
2755717,-0.004639,-0.0625,1.0271,supine
2755738,-0.005127,-0.063477,1.034424,supine
2755759,-0.00293,-0.065674,1.031494,supine
2755780,-0.001953,-0.063721,1.03418,supine
2755801,-0.001221,-0.060303,1.033447,supine
2755822,-0.006836,-0.059082,1.033447,supine
2755843,-0.003418,-0.064941,1.0354,supine
2755864,0.001465,-0.060791,1.028076,supine
2755885,-0.001953,-0.062744,1.032715,supine
2755906,-0.001953,-0.0625,1.032715,supine
2755927,-0.001221,-0.062012,1.038086,supine
2755948,-0.006348,-0.064941,1.025391,supine
2755969,-0.002441,-0.062012,1.032227,supine
2755990,0.0,-0.063232,1.035889,supine
2756011,0.000488,-0.060791,1.034668,supine
2756032,-0.00415,-0.05957,1.038574,supine
2756053,0.001221,-0.060059,1.027588,supine
2756074,0.002441,-0.062256,1.031738,supine
2756095,-0.001709,-0.06543,1.036377,supine
2756116,-0.004639,-0.061768,1.036377,supine
2756137,-0.003418,-0.060303,1.030273,supine
2756158,-0.007813,-0.060059,1.032227,supine
2756179,-0.008057,-0.061523,1.027588,supine
2756200,-0.000244,-0.062988,1.024902,supine
2756221,-0.003174,-0.059082,1.035156,supine
2756242,-0.003174,-0.058594,1.035645,supine
2756263,-0.00415,-0.065186,1.035889,supine
2756284,0.008301,-0.068604,1.033447,supine
2756305,0.000977,-0.058838,1.031738,supine
2756326,-0.005371,-0.059814,1.028564,supine
2756347,-0.007568,-0.062988,1.032471,supine
2756368,-0.01123,-0.05835,1.030029,supine
2756389,-0.010254,-0.058594,1.03833,supine
2756410,-0.008545,-0.05835,1.036621,supine
2756431,-0.001221,-0.061523,1.034912,supine
2756452,0.002686,-0.062012,1.031738,supine
2756473,0.007813,-0.060059,1.033936,supine
2756494,0.000732,-0.066895,1.028564,supine
2756515,-0.004883,-0.059326,1.030762,supine
2756536,-0.005371,-0.056152,1.041992,supine
2756557,-0.008789,-0.060059,1.034424,supine
2756578,-0.001221,-0.064697,1.031738,supine
2756604,-0.003174,-0.063721,1.037598,supine
2756625,0.002441,-0.05957,1.029053,supine
2756646,0.008301,-0.062256,1.039063,supine
2756667,0.003906,-0.060547,1.033447,supine
2756688,-0.007813,-0.061279,1.038086,supine
2756709,-0.010254,-0.062744,1.037842,supine
2756730,-0.008057,-0.062988,1.03125,supine
